idx,type,first,second,third,fourth,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
6782,INFP,I,N,F,P,0.05337869544814641,0.01055842327545753,0.018770530267480056,0.024636320976067574,0.07848427968090099,0.011848897231346786,0.015954950727358048,0.03366963866729235,0.044228061942749884,0.0015251055842327545,0.006335053965274519,0.031675269826372594,0.020882214922571564,0.04504927264195214,0.05678085405912717,0.0163068981698733,0.0004692632566870014,0.03730642890661661,0.04059127170342562,0.06276396058188644,0.023815110276865323,0.007273580478648522,0.017480056311590803,0.0007038948850305022,0.018770530267480056,0.0009385265133740028
6783,INFJ,I,N,F,J,0.051856397667996317,0.011353175820803928,0.01718318502608162,0.022194947325355426,0.08796154239541781,0.013296512222563159,0.017490027615833077,0.03436637005216324,0.05001534212948757,0.0014319320855068016,0.00736422215403498,0.03303671882990693,0.018512836248337935,0.05154955507824486,0.06423238212130511,0.014830725171320445,0.000613685179502915,0.03907128976168559,0.049401656949984656,0.0714943234120896,0.02577477753912243,0.008182469060038867,0.015035286897821418,0.00122737035900583,0.020763015239848623,0.000613685179502915
6784,INFJ,I,N,F,J,0.058085977482088026,0.010747185261003071,0.01791197543500512,0.02430910951893552,0.08418628454452405,0.013689866939611054,0.01394575230296827,0.03582395087001024,0.04746673490276356,0.0015353121801432957,0.008700102354145343,0.03109007164790174,0.021110542476970317,0.04887410440122825,0.06550665301944729,0.01215455475946776,0.0010235414534288639,0.03659160696008188,0.04669907881269191,0.0736949846468782,0.026356192425793245,0.007164790174002047,0.016760491299897647,0.0011514841351074718,0.0191914022517912,0.0007676560900716479
6785,INFP,I,N,F,P,0.057579787234042556,0.00851063829787234,0.016356382978723404,0.02446808510638298,0.08311170212765957,0.01077127659574468,0.01582446808510638,0.034707446808510636,0.05053191489361702,0.0013297872340425532,0.011436170212765957,0.028324468085106382,0.023138297872340424,0.0488031914893617,0.05545212765957447,0.01502659574468085,0.0009308510638297873,0.032845744680851066,0.046143617021276596,0.07021276595744681,0.021941489361702128,0.005984042553191489,0.014893617021276596,0.0019946808510638296,0.01795212765957447,0.00039893617021276594
6786,INTJ,I,N,T,J,0.053824362606232294,0.010859301227573183,0.018531633616619452,0.02986307837582625,0.090533522190746,0.015108593012275733,0.016052880075542966,0.044381491973559964,0.054296506137865914,0.00141643059490085,0.008144475920679886,0.02868271954674221,0.019475920679886686,0.049338999055712936,0.05701133144475921,0.012629839471199245,0.0010623229461756375,0.039660056657223795,0.051817752596789425,0.06928706326723325,0.023607176581680833,0.005783758262511804,0.013456090651558074,0.0011803588290840415,0.017705382436260624,0.00023607176581680832
6787,INTJ,I,N,T,J,0.054873185516031264,0.010368479821343117,0.019141808900941137,0.02504386664539799,0.08869038124102728,0.011804115488913702,0.0185037486042431,0.029829318870633274,0.054075610145158715,0.0031903014834901897,0.008773329079598022,0.026798532461317595,0.02137501993938427,0.051842399106715585,0.05790397192534694,0.015153932046578401,0.000319030148349019,0.0370074972084862,0.049130642845748924,0.07257935874940181,0.02153453501355878,0.0065401180411548895,0.011485085340564683,0.002871271335141171,0.0185037486042431,0.0007975753708725474
6788,INTP,I,N,T,P,0.060727043496532886,0.010506408909434755,0.017440638789661695,0.02353435595713385,0.09140575751208237,0.012187434334944316,0.015969741542340828,0.036352174826644254,0.04980037823072074,0.0010506408909434755,0.0052532044547173775,0.02794704769909645,0.02101281781886951,0.0472788400924564,0.05421306997268334,0.016179869720529524,0.0008405127127547804,0.04013448203404076,0.05316242908173986,0.0642992225257407,0.024795125026266022,0.0073544862366043285,0.01197730615675562,0.0006303845345660853,0.01849127968060517,0.0006303845345660853
6789,INTJ,I,N,T,J,0.05778607739392053,0.010893246187363835,0.017429193899782137,0.024898848428260192,0.08683473389355742,0.014005602240896359,0.01649548708372238,0.03454715219421102,0.04938271604938271,0.0013486876231974271,0.005913476501711796,0.03278348376387592,0.020334059549745823,0.05280630770826849,0.06100217864923747,0.012449424214130096,0.00041498080713766987,0.04212055192447349,0.047100321610125534,0.07137669882767922,0.02209772798008092,0.008818342151675485,0.013798111837327523,0.0013486876231974271,0.02292768959435626,0.0003112356053532524
6790,INTP,I,N,T,P,0.0555370061213133,0.009682804674457429,0.016583194212576518,0.021368948247078464,0.09070673344462994,0.012576516416249305,0.01547022815804118,0.035058430717863104,0.05041736227045075,0.000333889816360601,0.009015025041736227,0.028158041179744017,0.01858653311074012,0.04685587089593767,0.05787423483583751,0.014023372287145243,0.0007790762381747357,0.03795214245965498,0.05030606566499722,0.0687813021702838,0.021368948247078464,0.008681135225375626,0.014802448525319978,0.0012242626599888702,0.017807456872565387,0.0011129660545353367
6791,INFJ,I,N,F,J,0.05539533765921653,0.013097813025714972,0.014539774092766161,0.026676279740447006,0.08555635664503725,0.015861571737563085,0.01658255227108868,0.03148281663061764,0.051309781302571494,0.0021629416005767843,0.009252583513578466,0.02859889449651526,0.019826964671953856,0.05227108868060562,0.06380677721701514,0.01574140831530882,0.0004806536890170632,0.040134583032924775,0.04746455179043499,0.06981494832972843,0.023792357606344627,0.006969478490747416,0.01574140831530882,0.0008411439557798606,0.018505167027156932,0.0009613073780341264
6792,INFJ,I,N,F,J,0.061226786719189644,0.011029825548677546,0.01868317388857625,0.023747889701744514,0.08621271806415307,0.016657287563308948,0.015194147439504783,0.039617332583005066,0.04929656724817107,0.0012380416432189083,0.006077658975801914,0.031513787281935844,0.01823297692740574,0.04760832864378165,0.06156443444006753,0.012267867191896455,0.0007878446820483962,0.038491840180078785,0.0437816544738323,0.07203151378728194,0.01868317388857625,0.008778840742824985,0.015419245920090039,0.0010129431626336523,0.018345526167698366,0.0004501969611705121
6793,ISTJ,I,S,T,J,0.05401174168297456,0.009784735812133072,0.01709067188519243,0.02243966079582518,0.08923679060665363,0.012002609262883235,0.015655577299412915,0.03339856490541422,0.0426614481409002,0.0016960208741030659,0.0070450097847358124,0.030136986301369864,0.01722113502935421,0.04814090019569472,0.06118721461187215,0.013176777560339204,0.0005218525766470972,0.0380952380952381,0.047619047619047616,0.0654924983692107,0.01969993476842792,0.009001956947162427,0.014090019569471625,0.0018264840182648401,0.01943900848010437,0.0002609262883235486
6794,ENFP,E,N,F,P,0.047944188808074814,0.013359061896986789,0.02226510316164465,0.01929642274009203,0.07970906931868785,0.012171589728365741,0.01068724951758943,0.030725842363069616,0.04660828261837613,0.0013359061896986788,0.008609173222502597,0.028796200089060413,0.013507495918064421,0.04467864034436693,0.05595962594626688,0.01647617633961704,0.0007421701053881549,0.038295977438028796,0.047944188808074814,0.059373608431052396,0.021819801098411758,0.006679530948493394,0.013062193854831528,0.002523378358319727,0.019741724803324923,0.000890604126465786
6795,ENFP,E,N,F,P,0.054896354538956395,0.010721944245889922,0.017583988563259472,0.021015010721944245,0.08791994281629735,0.012866333095067906,0.01272337383845604,0.037741243745532525,0.04603288062902073,0.0012866333095067906,0.006433166547533953,0.02573266619013581,0.019442458899213724,0.04660471765546819,0.058327376697641174,0.015868477483917082,0.0002859185132237312,0.034739099356683345,0.04646175839885633,0.06761972837741244,0.019728377412437454,0.010864903502501787,0.018298784846318798,0.004002859185132237,0.016011436740528948,0.0001429592566118656
6796,INTJ,I,N,T,J,0.057911212293682415,0.011240751280591918,0.014086511098463289,0.02504268639726807,0.08067729083665338,0.016647694934547524,0.018639726807057486,0.03799089356858281,0.052788844621513946,0.0012805919180421173,0.007541263517359135,0.029453614114968697,0.017359134889015367,0.05079681274900399,0.06260671599317018,0.013517359134889015,0.0001422879908935686,0.03856004553215708,0.04311326124075128,0.06787137165623221,0.02518497438816164,0.008394991462720547,0.016363118952760387,0.0007114399544678429,0.01906659077973819,0.0002845759817871372
6797,ESTP,E,S,T,P,0.05819552020096295,0.011722838601632824,0.017793594306049824,0.02344567720326565,0.09022398995185263,0.011094829390831066,0.015490893866443374,0.028679087293280302,0.042495289930918986,0.0016746912288046892,0.011094829390831066,0.03244714255809085,0.01737492149884865,0.04521666317772661,0.05966087502616705,0.010676156583629894,0.00020933640360058616,0.03684320703370316,0.04521666317772661,0.061963575465773496,0.02512036843207034,0.011304165794431652,0.010466820180029307,0.0020933640360058614,0.020514967552857442,0.0010466820180029307
6798,INTJ,I,N,T,J,0.05474924558126167,0.011064808162092255,0.021123724673085213,0.022991809167983907,0.08305791061934185,0.015232073573789338,0.015950567610288836,0.02888346026727978,0.05187526943526369,0.0011495904583991954,0.005604253484696077,0.03319442448627676,0.02212961632418451,0.05230636585716338,0.06121569190975715,0.01494467595918954,0.00014369880729989942,0.037792786319873546,0.049001293289265696,0.06725104181635293,0.02672797815778129,0.007903434401494467,0.010921109354792355,0.0010058916510992959,0.023135507975283805,0.00028739761459979884
6799,INTP,I,N,T,P,0.05230940456316082,0.009571508069003896,0.016360601001669448,0.021368948247078464,0.09015025041736227,0.016249304396215917,0.016138007790762382,0.03683917640511964,0.04730105731775181,0.0014468558708959378,0.005898720089037284,0.02882582081246522,0.018920422927100722,0.05342237061769616,0.06622148024485253,0.017696160267111852,0.00044518642181413465,0.04106844741235392,0.048191430161380076,0.07723984418475237,0.0221480244852532,0.008235948803561492,0.012799109627156371,0.001669449081803005,0.022259321090706732,0.00011129660545353366
6800,ENTP,E,N,T,P,0.05927238043330154,0.011718217740836626,0.025071535631557434,0.023708952173320617,0.07453331516555389,0.015669709769723397,0.01580596811554708,0.03270200299768361,0.05232320479629377,0.0023163918790025887,0.006676658945360403,0.0386973702139256,0.02316391879002589,0.05205068810464641,0.06172503065812781,0.013625834582368171,0.0006812917291184085,0.03365581141844938,0.04237634555116501,0.06717536449107508,0.02738792751056002,0.009810600899305083,0.014579643003133943,0.0012263251124131353,0.02316391879002589,0.001362583458236817
6801,ISTP,I,S,T,P,0.05460562603419746,0.009817981246552676,0.017981246552675124,0.025482625482625483,0.08328736900165472,0.016767788196359625,0.014340871483728626,0.03419746276889134,0.05284059569773855,0.0014340871483728627,0.006398234969663541,0.02835079977937121,0.015995587424158852,0.054715940430226144,0.05846662989520132,0.014671814671814672,0.0007722007722007722,0.03750689464975179,0.047876447876447875,0.07534473248758963,0.02592388306674021,0.006508549365692223,0.0126861555432984,0.0025372311086596802,0.01963596249310535,0.0006618863761720904
6802,ENTJ,E,N,T,J,0.0562744140625,0.008056640625,0.015625,0.022705078125,0.0892333984375,0.0137939453125,0.0159912109375,0.035888671875,0.0518798828125,0.0020751953125,0.0074462890625,0.03173828125,0.016845703125,0.052001953125,0.0592041015625,0.0128173828125,0.0008544921875,0.03466796875,0.050537109375,0.07177734375,0.02490234375,0.008056640625,0.0155029296875,0.001953125,0.020263671875,0.00048828125
6803,INFJ,I,N,F,J,0.055001511030522816,0.009066183136899365,0.017679057116953764,0.023723179208220008,0.08703535811423391,0.014808099123602297,0.016016923541855545,0.034904805077062555,0.048655182834693264,0.0013599274705349048,0.0077062556663644605,0.03535811423390753,0.023269870051375038,0.04925959504381989,0.05454820187367785,0.01465699607132064,0.0001511030522816561,0.037775763070414026,0.04276216379570867,0.06391659111514053,0.023269870051375038,0.008612873980054397,0.015412511332728921,0.0010577213659715926,0.021456633423995165,0.0006044122091266244
6804,INFJ,I,N,F,J,0.056329497274379164,0.013779527559055118,0.015596608116293155,0.024530587522713507,0.088885523924894,0.012113870381586917,0.015142337976983646,0.03346456692913386,0.03921865536038764,0.0022713506965475467,0.011053906723198061,0.03603876438522108,0.017413688673531193,0.043912780133252574,0.05950938824954573,0.012568140520896427,0.0003028467595396729,0.03937007874015748,0.05133252574197456,0.06556632344033919,0.02998182919442762,0.005451241671714113,0.01711084191399152,0.0007571168988491823,0.021047849788007267,0.00015142337976983646
6805,ENFJ,E,N,F,J,0.05758426966292135,0.011536918138041733,0.018158105939004816,0.024879614767255216,0.09721107544141253,0.016352327447833066,0.015549759229534511,0.042335473515248793,0.05959069020866774,0.0025080256821829855,0.007624398073836276,0.033808186195826644,0.018960674157303372,0.054273675762439806,0.054875601926163725,0.013543338683788122,0.0004012841091492777,0.03340690208667737,0.04965890850722311,0.07473916532905298,0.022070626003210272,0.008928571428571428,0.014947833065810594,0.002407704654895666,0.019963884430176566,0.00010032102728731942
6806,ENTP,E,N,T,P,0.055977229601518026,0.009843453510436433,0.016129032258064516,0.02217741935483871,0.0907258064516129,0.012571157495256167,0.01624762808349146,0.035934535104364326,0.054316888045540794,0.0008301707779886148,0.005336812144212524,0.028225806451612902,0.01885673624288425,0.04981024667931689,0.05230075901328273,0.016129032258064516,0.0004743833017077799,0.04044117647058824,0.05241935483870968,0.07032732447817837,0.024549335863377608,0.009606261859582542,0.014943074003795066,0.0023719165085388993,0.02407495256166983,0.00011859582542694497
6807,INFP,I,N,F,P,0.05486141031164728,0.008760591698980325,0.018239264684762314,0.026281775096940973,0.0913399396811719,0.016085020824357317,0.014218009478672985,0.03834554071520896,0.05170185264971995,0.0014361625736033319,0.005170185264971995,0.03346258796495764,0.015510555794915984,0.05198908516444061,0.0631911532385466,0.012781846905069654,0.00043084877208099956,0.0380583082004883,0.043946574752261956,0.07295705873904926,0.02843601895734597,0.00904782421370099,0.014648858250753986,0.002154243860404998,0.018957345971563982,0.0002872325147206664
6808,INTP,I,N,T,P,0.061180214058432165,0.01041365345675441,0.018079259473531964,0.02834827885449812,0.08894995660977727,0.015041943881978595,0.01793462539774371,0.036881689326005204,0.053514608041654615,0.00043390222736476716,0.0069424356378362745,0.028926815157651144,0.0215504772924501,0.049464853919583454,0.05365924211744287,0.015041943881978595,0.0005785363031530228,0.038906566387040785,0.04613827017645357,0.0685565519236332,0.01851316170089673,0.007665606016777553,0.015041943881978595,0.0017356089094590686,0.017645357246167198,0.00101243853051779
